,pigID,weight,backFat,farm,dayInseminated,birthingDate,aliveBooelan,sowNumber,sowParity,initialAge,growth_constant,earning,liveWeight
1558,10395.0,101.47601635706943,12.93616061758452,2.0,155.0,270.0,1.0,48.0,5.0,0.0,0.018504895037671193,15221.402453560413,134.58357607038386
1559,10692.0,101.47522225373604,12.936067495915328,3.0,155.0,272.0,1.0,78.0,5.0,0.0,0.018504804599894908,15221.283338060406,134.58252288293903
1560,7162.0,101.47485401134159,12.936024313441468,3.0,99.0,212.0,1.0,83.0,7.0,0.0,0.01850476266206501,15221.22810170124,134.58203449780052
1561,3495.0,101.47466877415725,12.936002591336702,3.0,43.0,158.0,1.0,81.0,6.0,40.0,0.018504741566070133,15221.200316123588,134.58178882514224
1562,9421.0,101.47359868229984,12.935877105476411,2.0,141.0,256.0,1.0,39.0,2.0,0.0,0.018504619697376254,15221.039802344976,134.5803696051722
1563,7127.0,101.47272366677404,12.93577449552264,3.0,99.0,216.0,1.0,80.0,6.0,0.0,0.018504520045448433,15220.908550016107,134.57920910712738
1564,1888.0,101.47270743169467,12.935772591692713,1.0,29.0,142.0,1.0,9.0,2.0,56.0,0.018504518196504106,15220.906114754202,134.57918757519187
1565,4984.0,101.47195758549167,12.935684659899552,2.0,71.0,187.0,1.0,48.0,5.0,11.0,0.018504432799789743,15220.79363782375,134.57819308420645
1566,12049.0,101.47184951359145,12.935671986692782,2.0,183.0,299.0,1.0,37.0,2.0,0.0,0.018504420491966666,15220.777427038718,134.5780497527738
1567,1462.0,101.47077030429621,12.935545431663034,2.0,15.0,127.0,1.0,56.0,8.0,71.0,0.01850429758586847,15220.615545644432,134.57661844071114
1568,4082.0,101.4706368539591,12.935529782417373,2.0,57.0,171.0,1.0,49.0,6.0,27.0,0.01850428238785896,15220.595528093865,134.57644145087414
1569,9420.0,101.47057275494063,12.935522265753807,2.0,141.0,256.0,1.0,39.0,2.0,0.0,0.018504275087935625,15220.585913241095,134.5763564389133
1570,8462.0,101.46954522516464,12.935401770997192,2.0,127.0,241.0,1.0,32.0,0.0,0.0,0.018504158067775056,15220.431783774695,134.5749936673271
1571,10555.0,101.46935555078193,12.93537952855798,3.0,155.0,266.0,1.0,64.0,1.0,0.0,0.01850413646675635,15220.403332617288,134.57474210979035
1572,9586.0,101.46902163444628,12.935340371378759,2.0,141.0,255.0,1.0,56.0,8.0,0.0,0.018504098438806748,15220.353245166942,134.57429924992874
1573,1407.0,101.46866979164662,12.93529911202696,2.0,15.0,130.0,1.0,51.0,6.0,68.0,0.018504058369345256,15220.300468746993,134.57383261491594
1574,11377.0,101.46822631533078,12.935247107139132,2.0,169.0,284.0,1.0,59.0,9.0,0.0,0.01850400786429606,15220.233947299617,134.57324445004082
1575,1829.0,101.46771050251571,12.93518661960771,1.0,29.0,141.0,1.0,3.0,0.0,57.0,0.018503949121322364,15220.156575377358,134.57256034816407
1576,29.0,101.46743206717461,12.93515396848709,1.0,1.0,117.0,1.0,3.0,0.0,81.0,0.018503917411946902,15220.114810076191,134.57219107052336
9286,9287.0,101.46740134489048,12.935150365794266,3.0,197.0,311.0,1.0,68.0,2.0,0.0,0.018503913913166792,15220.11020173357,134.57215032478842
1577,6300.0,101.46565662906407,12.934945769184244,3.0,85.0,200.0,1.0,87.0,8.0,0.0,0.01850371521823136,15219.84849435961,134.56983637806906
1578,8900.0,101.46551827514519,12.934929544913015,3.0,127.0,244.0,1.0,76.0,5.0,0.0,0.018503699461996415,15219.827741271778,134.56965288480794
1579,11462.0,101.46545777788174,12.93492245061443,3.0,169.0,287.0,1.0,68.0,2.0,0.0,0.01850369257235537,15219.81866668226,134.56957264971052
1580,9042.0,101.46300217618496,12.934634490950671,3.0,127.0,241.0,1.0,90.0,9.0,0.0,0.01850341292075951,15219.450326427743,134.56631588353443
1581,4167.0,101.4629043479111,12.934623018977476,2.0,57.0,168.0,1.0,57.0,8.0,30.0,0.018503401779808675,15219.435652186667,134.56618613781313
1582,5410.0,101.46219386424767,12.934539703089115,3.0,71.0,184.0,1.0,90.0,9.0,14.0,0.018503320868078963,15219.32907963715,134.56524385178736
1583,10857.0,101.4619692612781,12.934513364698942,1.0,169.0,285.0,1.0,5.0,1.0,0.0,0.018503295289740478,15219.295389191715,134.56494596986485
1584,10050.0,101.46187090052466,12.934501830283763,1.0,155.0,266.0,1.0,13.0,4.0,0.0,0.018503284088180926,15219.2806350787,134.5648155179372
1585,2053.0,101.46079638541782,12.93437582572477,1.0,29.0,141.0,1.0,26.0,8.0,57.0,0.018503161720007495,15219.119457812674,134.56339043158863
1586,256.0,101.46073951133233,12.934369156303358,1.0,1.0,116.0,1.0,26.0,8.0,82.0,0.01850315524306995,15219.11092669985,134.56331500176702
1587,747.0,101.46055887990944,12.93434797429983,3.0,1.0,115.0,1.0,75.0,4.0,83.0,0.01850313467239956,15219.083831986416,134.56307543754568
1588,4040.0,101.46053046061469,12.93434464167037,2.0,57.0,175.0,1.0,44.0,4.0,23.0,0.01850313143595393,15219.079569092204,134.56303774617334
1589,4646.0,101.45923094815898,12.934192252473748,1.0,71.0,185.0,1.0,15.0,4.0,13.0,0.018502983445166748,15218.884642223846,134.56131425485276
1590,7464.0,101.45819979544292,12.934071332867857,1.0,113.0,229.0,1.0,24.0,7.0,0.0,0.01850286601603602,15218.729969316439,134.55994667830626
1591,7363.0,101.4580184211438,12.934050063749883,1.0,113.0,226.0,1.0,14.0,4.0,0.0,0.01850284536090822,15218.70276317157,134.55970612883795
1592,1325.0,101.45733736703268,12.933970198960287,2.0,15.0,129.0,1.0,43.0,4.0,69.0,0.018502767801721158,15218.600605054902,134.55880287404864
1593,11279.0,101.45713482394004,12.933946447453303,2.0,169.0,282.0,1.0,49.0,6.0,0.0,0.018502744735919983,15218.570223591005,134.55853424925735
1594,5371.0,101.45680658438442,12.933907955969854,3.0,71.0,186.0,1.0,86.0,8.0,12.0,0.018502707355712338,15218.520987657663,134.55809891828173
1595,10412.0,101.45553089918782,12.933758360911032,2.0,155.0,268.0,1.0,49.0,6.0,0.0,0.018502562079883624,15218.329634878173,134.55640702810055
1596,3174.0,101.4554581628488,12.933749831379652,2.0,43.0,159.0,1.0,48.0,5.0,39.0,0.018502553796639006,15218.31872442732,134.55631056080742
8705,8706.0,101.45521415365423,12.933721217290602,1.0,197.0,311.0,1.0,11.0,3.0,0.0,0.01850252600878215,15218.282123048133,134.55598694118598
1597,7688.0,101.45499775618956,12.933695841130762,2.0,113.0,229.0,1.0,45.0,4.0,0.0,0.018502501365374697,15218.249663428433,134.55569994189597
1598,8314.0,101.454974405402,12.933693102867084,1.0,127.0,246.0,1.0,17.0,5.0,0.0,0.01850249870618095,15218.2461608103,134.5556689726817
1599,10439.0,101.45247365853463,12.933399849189984,2.0,155.0,270.0,1.0,52.0,7.0,0.0,0.018502213921456886,15217.871048780195,134.55235233227404
1600,4785.0,101.45158999754263,12.933296225413185,1.0,71.0,183.0,1.0,29.0,9.0,15.0,0.01850211329072275,15217.738499631394,134.55118036809367
1601,2408.0,101.45104988574602,12.933232888426756,3.0,29.0,141.0,1.0,62.0,0.0,57.0,0.018502051783264754,15217.657482861903,134.55046403945096
1602,10261.0,101.45099185021391,12.933226082806637,2.0,155.0,270.0,1.0,35.0,1.0,0.0,0.018502045174234597,15217.648777532086,134.5503870692492
1603,9752.0,101.44963977312291,12.933067529542479,3.0,141.0,254.0,1.0,72.0,3.0,0.0,0.01850189120130111,15217.445965968436,134.54859386355824
1604,2462.0,101.44892191823797,12.932983349257228,3.0,29.0,142.0,1.0,67.0,2.0,56.0,0.018501809453069413,15217.338287735696,134.5476418013766
1605,3377.0,101.44888468947089,12.932978983572328,3.0,43.0,159.0,1.0,69.0,2.0,39.0,0.018501805213517915,15217.332703420632,134.54759242635396
1606,11946.0,101.44885064930561,12.932974991803402,1.0,183.0,298.0,1.0,25.0,8.0,0.0,0.018501801337079585,15217.327597395843,134.54754728024616
1607,3073.0,101.44806172072788,12.932882476959373,2.0,43.0,157.0,1.0,38.0,2.0,41.0,0.018501711495284436,15217.209258109182,134.54650095587252
1608,10150.0,101.44747894479787,12.932814136901996,1.0,155.0,268.0,1.0,23.0,7.0,0.0,0.01850164512991304,15217.12184171968,134.54572804349849
1609,12452.0,101.44740076167774,12.932804968646,3.0,183.0,300.0,1.0,76.0,5.0,0.0,0.018501636226581804,15217.110114251662,134.54562435235775
1610,4540.0,101.44684655273801,12.932739978537812,1.0,71.0,184.0,1.0,4.0,1.0,14.0,0.0185015731144738,15217.026982910702,134.54488932723874
1611,2253.0,101.44680075019228,12.932734607436432,2.0,29.0,143.0,1.0,46.0,5.0,55.0,0.018501567898583822,15217.020112528842,134.54482858115688
1612,2236.0,101.44673085409616,12.932726410970218,2.0,29.0,143.0,1.0,44.0,4.0,55.0,0.018501559938976245,15217.009628114423,134.54473588076414
1613,5753.0,101.44655219646171,12.932705460425833,2.0,85.0,198.0,1.0,35.0,1.0,0.0,0.018501539593860295,15216.982829469256,134.54449893429936
1614,8967.0,101.44598436088822,12.932638872370845,3.0,127.0,241.0,1.0,83.0,7.0,0.0,0.018501474930131292,15216.897654133232,134.54374583672177
1615,1559.0,101.44567460879838,12.932602548846653,3.0,15.0,132.0,1.0,66.0,1.0,66.0,0.0185014396563615,15216.851191319758,134.54333502493154
1616,3888.0,101.44554273356427,12.932587084307709,1.0,57.0,175.0,1.0,29.0,9.0,23.0,0.018501424638758684,15216.83141003464,134.54316012409055
1617,8361.0,101.44501099900808,12.932524729690423,1.0,127.0,241.0,1.0,22.0,7.0,0.0,0.01850136408628863,15216.751649851212,134.54245490584626
1618,2020.0,101.44484043641967,12.932504728423249,1.0,29.0,147.0,1.0,23.0,7.0,51.0,0.018501344663108307,15216.72606546295,134.5422286955168
1619,10420.0,101.44452001387758,12.932467153613132,2.0,155.0,270.0,1.0,50.0,6.0,0.0,0.01850130817432892,15216.678002081637,134.54180373193313
1620,10674.0,101.44331168769374,12.932325457505792,3.0,155.0,267.0,1.0,77.0,5.0,0.0,0.0185011705739727,15216.49675315406,134.54020117731264
1621,9335.0,101.44308731292419,12.932299145875824,1.0,141.0,258.0,1.0,30.0,9.0,0.0,0.01850114502293482,15216.463096938629,134.53990359804268
1622,11595.0,101.44306652039114,12.93229670760954,3.0,169.0,282.0,1.0,81.0,6.0,0.0,0.018501142655152455,15216.45997805867,134.5398760217389
1623,6328.0,101.44303901159485,12.932293481750989,3.0,85.0,199.0,1.0,90.0,9.0,0.0,0.018501139522545267,15216.455851739227,134.5398395379242
1624,1945.0,101.44295894809876,12.932284092990002,1.0,29.0,139.0,1.0,15.0,4.0,59.0,0.018501130405190806,15216.443842214814,134.53973335291613
1625,9916.0,101.44287087647095,12.932273765143933,3.0,141.0,254.0,1.0,89.0,9.0,0.0,0.018501120375900244,15216.430631470643,134.5396165470437
1626,3994.0,101.44278430298533,12.932263612979662,2.0,57.0,172.0,1.0,40.0,3.0,26.0,0.01850111051721525,15216.4176454478,134.53950172809726
1627,7798.0,101.44226029532402,12.932202164467814,2.0,113.0,229.0,1.0,56.0,8.0,0.0,0.018501050845109578,15216.339044298602,134.53880675772416
1628,9578.0,101.44077008220862,12.932027412484135,2.0,141.0,256.0,1.0,55.0,8.0,0.0,0.018500881145470324,15216.115512331293,134.5368303477568
1629,5413.0,101.44027839549678,12.931969754134899,3.0,71.0,184.0,1.0,90.0,9.0,14.0,0.018500825154262046,15216.041759324517,134.53617824336442
1630,2104.0,101.44014370314072,12.9319539592421,2.0,29.0,143.0,1.0,31.0,0.0,55.0,0.018500809816077872,15216.021555471109,134.53599960628742
1631,12041.0,101.43992423711215,12.9319282232427,2.0,183.0,299.0,1.0,36.0,1.0,0.0,0.018500784824245782,15215.988635566822,134.53570853728402
1632,1108.0,101.43879167360467,12.931795411554539,1.0,15.0,131.0,1.0,21.0,6.0,67.0,0.018500655853100678,15215.8187510407,134.53420646366666
1633,4218.0,101.4371221552915,12.93159963308903,3.0,57.0,172.0,1.0,62.0,0.0,26.0,0.018500465736725268,15215.568323293726,134.53199224839722
1634,10397.0,101.43673208094783,12.931553890460252,2.0,155.0,270.0,1.0,48.0,5.0,0.0,0.018500421317138915,15215.509812142174,134.5314749084189
1635,1579.0,101.43538662308094,12.931396113408926,3.0,15.0,130.0,1.0,68.0,2.0,68.0,0.018500268103932276,15215.307993462142,134.52969048153972
1636,12540.0,101.43530257255892,12.93138625710361,3.0,183.0,295.0,1.0,85.0,8.0,0.0,0.018500258532748136,15215.29538588384,134.52957900869885
1637,1248.0,101.43510179174592,12.931362712252879,2.0,15.0,129.0,1.0,35.0,1.0,69.0,0.01850023566900686,15215.265268761888,134.52931272114844
1638,6383.0,101.4348458181365,12.931332695139519,1.0,99.0,213.0,1.0,6.0,1.0,0.0,0.01850020652025175,15215.226872720474,134.52897323360278
8759,8760.0,101.43272769201947,12.931084310034858,1.0,197.0,312.0,1.0,17.0,5.0,0.0,0.018499965321400944,15214.90915380292,134.52616404777118
1639,10251.0,101.43263705536276,12.931073681396988,2.0,155.0,269.0,1.0,34.0,1.0,0.0,0.01849995500030075,15214.895558304413,134.52604384000367
1640,10085.0,101.4320318333269,12.931002709164735,1.0,155.0,268.0,1.0,17.0,5.0,0.0,0.018499886081702083,15214.804774999035,134.5252411582585
1641,11642.0,101.43166887157388,12.93096014593288,3.0,169.0,285.0,1.0,86.0,8.0,0.0,0.018499844750122882,15214.750330736082,134.52475977662317
1642,5983.0,101.43151426107868,12.930942015310855,2.0,85.0,198.0,1.0,56.0,8.0,0.0,0.018499827144159216,15214.727139161801,134.524554722916
1643,7043.0,101.4309740197004,12.930878663128848,3.0,99.0,214.0,1.0,71.0,3.0,0.0,0.018499765625301173,15214.64610295506,134.52383822241433
1644,4225.0,101.43035462768101,12.9308060292331,3.0,57.0,174.0,1.0,63.0,0.0,24.0,0.01849969509344031,15214.553194152151,134.52301674758755
1645,1908.0,101.42875810334944,12.930618810511797,1.0,29.0,142.0,1.0,11.0,3.0,56.0,0.018499513293401264,15214.313715502416,134.52089934131226
1646,8983.0,101.4286494966262,12.930606074588239,3.0,127.0,242.0,1.0,84.0,7.0,0.0,0.0184995009261229,15214.29742449393,134.52075530056527
1647,2831.0,101.42757157263921,12.93047967028201,1.0,43.0,162.0,1.0,13.0,4.0,36.0,0.018499378180825556,15214.135735895881,134.51932569315545
1648,2308.0,101.42683933000878,12.930393802797097,2.0,29.0,148.0,1.0,52.0,7.0,50.0,0.018499294799140312,15214.025899501316,134.51835454908326
1649,4531.0,101.42583095760385,12.930275554557147,1.0,71.0,187.0,1.0,3.0,0.0,11.0,0.018499179974369968,15213.874643640578,134.517017185151
1650,11126.0,101.42550672084673,12.930237532467618,2.0,169.0,286.0,1.0,33.0,0.0,0.0,0.018499143053145557,15213.82600812701,134.5165871629267
1651,12030.0,101.42480262602118,12.930154965775518,2.0,183.0,298.0,1.0,34.0,1.0,0.0,0.01849906287714386,15213.720393903177,134.5156533501607
1652,9938.0,101.42441704105484,12.930109749600026,1.0,155.0,267.0,1.0,1.0,0.0,0.0,0.01849901897025222,15213.662556158226,134.5151419642637
1653,10014.0,101.42380309018073,12.930037753768007,1.0,155.0,269.0,1.0,9.0,2.0,0.0,0.018498949059233123,15213.570463527109,134.51432770581
1654,9875.0,101.42372755022058,12.930028895465963,3.0,141.0,255.0,1.0,85.0,8.0,0.0,0.018498940457452623,15213.559132533086,134.51422752018644
1655,11177.0,101.4234441065911,12.929995657041204,2.0,169.0,286.0,1.0,38.0,2.0,0.0,0.018498908181572512,15213.516615988667,134.51385160025345
1656,4877.0,101.42291172536234,12.92993322659093,2.0,71.0,186.0,1.0,38.0,2.0,12.0,0.018498847559099786,15213.436758804351,134.51314552435323
1657,4548.0,101.4224386860223,12.929877754952562,1.0,71.0,185.0,1.0,5.0,1.0,13.0,0.018498793693986167,15213.365802903345,134.51251815122322
8985,8986.0,101.42235943624478,12.92986846161345,2.0,197.0,311.0,1.0,39.0,2.0,0.0,0.01849878466979999,15213.353915436717,134.51241304541747
9142,9143.0,101.4222960152565,12.92986102446007,2.0,197.0,312.0,1.0,54.0,7.0,0.0,0.018498777448042243,15213.344402288476,134.51232893270094
1658,4735.0,101.421996753096,12.929825931052525,1.0,71.0,187.0,1.0,24.0,7.0,11.0,0.018498743371030486,15213.299512964399,134.5119320332838
1659,6190.0,101.42189931918924,12.929814505325353,3.0,85.0,200.0,1.0,77.0,5.0,0.0,0.018498732276227878,15213.284897878386,134.5118028105958
1660,7944.0,101.42156284990307,12.929775048770718,3.0,113.0,227.0,1.0,70.0,3.0,0.0,0.018498693962480214,15213.23442748546,134.51135656485818
1661,7285.0,101.41972218086424,12.929559200069276,1.0,113.0,225.0,1.0,6.0,1.0,0.0,0.01849848436617011,15212.958327129636,134.5089153592364
1662,6571.0,101.41945192856335,12.92952750854463,1.0,99.0,212.0,1.0,24.0,7.0,0.0,0.018498453592727566,15212.917789284502,134.50855693443415
1663,9964.0,101.41779661947007,12.92933339634372,1.0,155.0,272.0,1.0,4.0,1.0,0.0,0.018498265104318425,15212.66949292051,134.5063615642839
1664,6290.0,101.41718240451667,12.929261369544061,3.0,85.0,200.0,1.0,87.0,8.0,0.0,0.018498195164484442,15212.5773606775,134.5055469555924
1665,3570.0,101.41715595566905,12.929258267981917,3.0,43.0,157.0,1.0,88.0,9.0,41.0,0.01849819215279221,15212.573393350356,134.50551187754516
1666,6461.0,101.41647388893942,12.929178284446158,1.0,99.0,213.0,1.0,14.0,4.0,0.0,0.018498114486909422,15212.471083340914,134.5046072797605
1667,6800.0,101.41640736309257,12.92917048319707,2.0,99.0,213.0,1.0,47.0,5.0,0.0,0.0184981069117219,15212.461104463886,134.50451904919439
1668,5271.0,101.41636361770453,12.929165353331246,3.0,71.0,184.0,1.0,76.0,5.0,14.0,0.018498101930508076,15212.45454265568,134.50446103143838
1669,2766.0,101.41538625898423,12.929050741955614,1.0,43.0,157.0,1.0,7.0,2.0,41.0,0.018497990640467008,15212.307938847634,134.50316479971383
1670,10690.0,101.41526100930577,12.929036054371979,3.0,155.0,272.0,1.0,78.0,5.0,0.0,0.018497976378537652,15212.289151395866,134.50299868608192
1671,5653.0,101.41426069208302,12.928918750734548,1.0,85.0,199.0,1.0,25.0,8.0,0.0,0.018497862474598146,15212.139103812453,134.50167200541514
1672,3608.0,101.41408637279204,12.928898308932247,1.0,57.0,174.0,1.0,2.0,0.0,24.0,0.018497842625272445,15212.112955918807,134.50144081272154
1673,8769.0,101.41382007919138,12.928867081630274,3.0,127.0,243.0,1.0,63.0,0.0,0.0,0.018497812303067566,15212.073011878707,134.50108763818486
1674,7686.0,101.41293522681886,12.928763318144528,2.0,113.0,229.0,1.0,45.0,4.0,0.0,0.01849771154723641,15211.940284022829,134.49991409392422
1675,11738.0,101.41291453317356,12.928760891474457,1.0,183.0,300.0,1.0,5.0,1.0,0.0,0.018497709190907898,15211.937179976034,134.4998866487713
1676,1022.0,101.41040116645699,12.928466157912595,1.0,15.0,129.0,1.0,12.0,3.0,69.0,0.018497423001731045,15211.560174968548,134.49655327116312
1677,9742.0,101.4101727591796,12.928439373404796,3.0,141.0,259.0,1.0,71.0,3.0,0.0,0.01849739699380812,15211.52591387694,134.49625034373952
1678,10702.0,101.40952623905486,12.928363558292771,3.0,155.0,270.0,1.0,80.0,6.0,0.0,0.018497323376952146,15211.428935858228,134.49539288999318
1679,12139.0,101.4093161275039,12.928338919259637,2.0,183.0,302.0,1.0,45.0,4.0,0.0,0.01849729945235453,15211.397419125586,134.49511422745874
1680,4923.0,101.4091670561714,12.928321438195491,2.0,71.0,186.0,1.0,43.0,4.0,12.0,0.018497282478181082,15211.37505842571,134.49491652012122
1681,1316.0,101.40865304172945,12.92826116155288,2.0,15.0,129.0,1.0,42.0,3.0,69.0,0.01849722394940623,15211.297956259417,134.49423480335471
1682,3811.0,101.4077385248855,12.928153919420238,1.0,57.0,172.0,1.0,22.0,7.0,26.0,0.0184971198172214,15211.160778732825,134.49302191629377
1683,2370.0,101.40737220864821,12.928110962819964,2.0,29.0,144.0,1.0,58.0,9.0,54.0,0.018497078106405253,15211.10583129723,134.49253608574034
1684,5166.0,101.4067645412302,12.928039703826457,3.0,71.0,188.0,1.0,66.0,1.0,10.0,0.0184970089140847,15211.01468118453,134.49173016078277
1685,3282.0,101.40675931171086,12.92803909057935,2.0,43.0,157.0,1.0,59.0,9.0,41.0,0.018497008318623647,15211.013896756629,134.4917232250807
1686,3400.0,101.40567293733488,12.92791169532611,3.0,43.0,158.0,1.0,71.0,3.0,40.0,0.018496884618408208,15210.850940600232,134.49028241025846
1687,5409.0,101.40521441006733,12.927857925466787,3.0,71.0,184.0,1.0,90.0,9.0,14.0,0.01849683240822693,15210.7821615101,134.48967428390893
1688,320.0,101.40484084865773,12.927814119250964,2.0,1.0,114.0,1.0,33.0,0.0,84.0,0.018496789872726176,15210.72612729866,134.48917884437364
1689,10854.0,101.40481670048038,12.927811287480226,1.0,169.0,285.0,1.0,5.0,1.0,0.0,0.018496787123099913,15210.722505072057,134.48914681761323
1690,4916.0,101.40475949388541,12.927804579066613,2.0,71.0,184.0,1.0,42.0,3.0,14.0,0.018496780609285793,15210.713924082811,134.48907094679763
1691,1287.0,101.40462022137532,12.927788247075465,2.0,15.0,130.0,1.0,39.0,2.0,68.0,0.01849676475106172,15210.693033206298,134.4888862352458
1692,11103.0,101.40409408057126,12.927726548417565,1.0,169.0,283.0,1.0,30.0,9.0,0.0,0.018496704842245245,15210.614112085688,134.4881884357709
1693,3607.0,101.40372616852497,12.927683404682456,1.0,57.0,174.0,1.0,2.0,0.0,24.0,0.01849666295013499,15210.558925278745,134.4877004887599
1694,685.0,101.4033122232431,12.927634862793788,3.0,1.0,116.0,1.0,68.0,2.0,82.0,0.018496615816524647,15210.496833486466,134.48715148971235
1695,3736.0,101.40250147785834,12.927539789570512,1.0,57.0,171.0,1.0,14.0,4.0,27.0,0.018496523501681697,15210.37522167875,134.48607623058135
1696,5511.0,101.40241954182612,12.927530181223883,1.0,85.0,200.0,1.0,10.0,3.0,0.0,0.018496514172115418,15210.362931273918,134.4859675621036
1697,4154.0,101.40213434932504,12.92749673771518,2.0,57.0,172.0,1.0,56.0,8.0,26.0,0.018496481698965974,15210.320152398755,134.48558932271226
1698,3187.0,101.40134017223139,12.927403607396386,2.0,43.0,158.0,1.0,49.0,6.0,40.0,0.018496391270943977,15210.201025834707,134.48453603744215
1699,3142.0,101.4010641868973,12.927371243579358,2.0,43.0,155.0,1.0,44.0,4.0,43.0,0.018496359846250535,15210.159628034595,134.48417000914762
1700,9694.0,101.40036779482394,12.927289580161569,3.0,141.0,254.0,1.0,67.0,2.0,0.0,0.018496280552621817,15210.05516922359,134.48324641223334
1701,11099.0,101.39871623911333,12.927095908106477,1.0,169.0,283.0,1.0,30.0,9.0,0.0,0.01849609250132984,15209.807435866998,134.4810560200442
1702,6533.0,101.39798443282064,12.927010091789336,1.0,99.0,213.0,1.0,21.0,6.0,0.0,0.018496009175848295,15209.697664923095,134.48008545466928
1703,6677.0,101.39722615336322,12.92692117105847,2.0,99.0,214.0,1.0,35.0,1.0,0.0,0.018495922836233355,15209.583923004484,134.47907977899632
1704,4123.0,101.39708706483525,12.92690486064225,2.0,57.0,172.0,1.0,53.0,7.0,26.0,0.018495906999281362,15209.563059725288,134.4788953114526
1705,10038.0,101.39538391454498,12.926705138274588,1.0,155.0,266.0,1.0,12.0,3.0,0.0,0.018495713075004947,15209.307587181747,134.47663649143897
1706,4811.0,101.39528288066839,12.926693290391778,2.0,71.0,185.0,1.0,32.0,0.0,13.0,0.01849570157110321,15209.29243210026,134.47650249425516
1707,2970.0,101.39485025795193,12.926642558266886,1.0,43.0,159.0,1.0,27.0,8.0,39.0,0.018495652311926056,15209.22753869279,134.47592872407418
1708,11238.0,101.39477005636319,12.926633153312265,2.0,169.0,285.0,1.0,45.0,4.0,0.0,0.018495643180039597,15209.215508454477,134.47582235591935
1709,3933.0,101.39393914167714,12.926535714906874,2.0,57.0,171.0,1.0,34.0,1.0,27.0,0.018495548570826276,15209.09087125157,134.4747203470519
1710,201.0,101.39366729709238,12.926503836660771,1.0,1.0,114.0,1.0,21.0,6.0,84.0,0.01849551761823346,15209.050094563856,134.47435981046735
8869,8870.0,101.39300248237754,12.926425876207333,1.0,197.0,308.0,1.0,28.0,9.0,0.0,0.018495441921625014,15208.95037235663,134.4734780933389
8830,8831.0,101.39230677540841,12.926344293129276,1.0,197.0,311.0,1.0,24.0,7.0,0.0,0.018495362707732867,15208.846016311261,134.47255540505094
1711,4739.0,101.39225325306893,12.92633801675518,1.0,71.0,188.0,1.0,25.0,8.0,10.0,0.01849535661363188,15208.83798796034,134.47248442051583
1712,783.0,101.39224601148929,12.926337167560929,3.0,1.0,117.0,1.0,79.0,6.0,81.0,0.01849535578909927,15208.836901723394,134.47247481629879
1713,4305.0,101.39217561264729,12.9263289121395,3.0,57.0,171.0,1.0,71.0,3.0,27.0,0.018495347773426252,15208.826341897095,134.47238144913433
1714,7594.0,101.39211034717874,12.92632125869049,2.0,113.0,228.0,1.0,37.0,2.0,0.0,0.018495340342244936,15208.81655207681,134.47229489015749
1715,11479.0,101.39067411071956,12.92615283635701,3.0,169.0,280.0,1.0,70.0,3.0,0.0,0.018495176811481988,15208.601116607933,134.47039006726732
1716,9602.0,101.39033448280979,12.926113009401838,2.0,141.0,257.0,1.0,57.0,8.0,0.0,0.018495138141333033,15208.550172421468,134.46993963237372
1717,6886.0,101.39031135211009,12.92611029694708,2.0,99.0,215.0,1.0,55.0,8.0,0.0,0.018495135507665014,15208.546702816513,134.46990895505317
1718,11379.0,101.38937643802987,12.926000662903197,2.0,169.0,284.0,1.0,59.0,9.0,0.0,0.018495029058221004,15208.40646570448,134.46866901595473
1719,9518.0,101.38919384507763,12.925979250878111,2.0,141.0,259.0,1.0,49.0,6.0,0.0,0.018495008268194106,15208.379076761645,134.46842685023557
1720,1948.0,101.38909107441795,12.925967199328936,1.0,29.0,139.0,1.0,15.0,4.0,59.0,0.01849499656673505,15208.363661162692,134.46829054962592
1721,5700.0,101.38901141973024,12.925957858507449,1.0,85.0,197.0,1.0,30.0,9.0,1.0,0.018494987497260945,15208.351712959537,134.46818490680403
1722,7019.0,101.38880150390445,12.92593324242631,3.0,99.0,215.0,1.0,69.0,2.0,0.0,0.01849496359627714,15208.320225585667,134.46790650385205
1723,2545.0,101.38844850087983,12.925891847019063,3.0,29.0,145.0,1.0,75.0,4.0,53.0,0.018494923403437356,15208.267275131975,134.46743833007935
1724,190.0,101.38829487911127,12.92587383234149,1.0,1.0,117.0,1.0,20.0,6.0,81.0,0.01849490591211159,15208.24423186669,134.46723458768074
1725,11502.0,101.38618566022727,12.925626491756317,3.0,169.0,283.0,1.0,72.0,3.0,0.0,0.018494665757854207,15207.927849034091,134.46443721515553
1726,8818.0,101.38592143046374,12.925595506473176,3.0,127.0,244.0,1.0,68.0,2.0,0.0,0.018494635672925846,15207.88821456956,134.46408677780337
1727,247.0,101.38560568278928,12.92555847986813,1.0,1.0,114.0,1.0,25.0,8.0,84.0,0.018494599722249462,15207.84085241839,134.46366801430938
1728,6000.0,101.38515591242268,12.92550573689939,2.0,85.0,201.0,1.0,58.0,9.0,0.0,0.018494548511952532,15207.7733868634,134.46307150188684
1729,2531.0,101.38481014501785,12.9254651899875,3.0,29.0,144.0,1.0,73.0,4.0,54.0,0.018494509143346362,15207.721521752677,134.46261292442685
1730,10301.0,101.3845691481633,12.925436929144833,2.0,155.0,267.0,1.0,39.0,2.0,0.0,0.01849448170379423,15207.685372224494,134.4622932999513
1731,9000.0,101.38297580453974,12.92525008341383,3.0,127.0,242.0,1.0,86.0,8.0,0.0,0.018494300288451237,15207.44637068096,134.46018011212166
